month,Pop,PfPR U5,year,Run_Number,Habitat_Multiplier,admin_name
9,970.3666666667,0.5777541135653,2013,1,25.118864315095795,GG
10,972.1666666667,0.5691753814504,2013,1,25.118864315095795,GG
11,968.5,0.5633109619687,2013,1,25.118864315095795,GG
12,955.1,0.5373957351761,2013,1,25.118864315095795,GG
1,941.7,0.5169374535415,2014,1,25.118864315095795,GG
2,934.7,0.5383545522628,2014,1,25.118864315095795,GG
3,938.5333333333,0.6045247904532,2014,1,25.118864315095795,GG
4,936.0,0.594943019943,2014,1,25.118864315095795,GG
5,934.2,0.5313994148291,2014,1,25.118864315095795,GG
6,938.7,0.5552359646319,2014,1,25.118864315095795,GG
7,948.2,0.6339028334388,2014,1,25.118864315095795,GG
8,949.1333333333,0.618599424036,2014,1,25.118864315095795,GG
9,950.0666666667,0.5871166935654,2014,1,25.118864315095795,GG
10,942.8,0.5786663838212,2014,1,25.118864315095795,GG
11,945.9333333333,0.5570159983085,2014,1,25.118864315095795,GG
12,941.6666666667,0.5239646017699,2014,1,25.118864315095795,GG
1,941.3666666667,0.516660174923,2015,1,25.118864315095795,GG
2,946.4666666667,0.541205888568,2015,1,25.118864315095795,GG
3,941.6666666667,0.5820530973451,2015,1,25.118864315095795,GG
4,936.8333333333,0.5891122576054,2015,1,25.118864315095795,GG
5,933.0666666667,0.5232209202629,2015,1,25.118864315095795,GG
6,930.5333333333,0.5411950136123,2015,1,25.118864315095795,GG
7,926.1666666667,0.6104012956631,2015,1,25.118864315095795,GG
8,929.7666666667,0.6118380955795,2015,1,25.118864315095795,GG
9,927.7333333333,0.5833213567117,2015,1,25.118864315095795,GG
10,924.5,0.5724896340364,2015,1,25.118864315095795,GG
11,919.6666666667,0.5565784704603,2015,1,25.118864315095795,GG
12,923.6666666667,0.5130999639119,2015,1,25.118864315095795,GG
1,928.7666666667,0.509277536518,2016,1,25.118864315095795,GG
2,937.1333333333,0.552073699936,2016,1,25.118864315095795,GG
3,943.8666666667,0.5720087582992,2016,1,25.118864315095795,GG
4,950.7,0.5617965709477,2016,1,25.118864315095795,GG
5,954.6666666667,0.5189245810056,2016,1,25.118864315095795,GG
6,950.8666666667,0.5670265722499,2016,1,25.118864315095795,GG
7,953.1,0.6207813101109,2016,1,25.118864315095795,GG
8,962.3666666667,0.6144920508469,2016,1,25.118864315095795,GG
9,965.7333333333,0.5779028027061,2016,1,25.118864315095795,GG
10,976.1,0.5789365843664,2016,1,25.118864315095795,GG
11,975.1666666667,0.5401469834216,2016,1,25.118864315095795,GG
12,976.2666666667,0.5167986888828,2016,1,25.118864315095795,GG
1,980.1333333333,0.498809685757,2017,1,25.118864315095795,GG
2,969.6666666667,0.5372980405638,2017,1,25.118864315095795,GG
3,974.4,0.5853174603175,2017,1,25.118864315095795,GG
4,974.0333333333,0.5872488963417,2017,1,25.118864315095795,GG
5,974.0333333333,0.5384825981315,2017,1,25.118864315095795,GG
6,978.8666666667,0.5466866444187,2017,1,25.118864315095795,GG
7,978.1,0.6305762873598,2017,1,25.118864315095795,GG
8,972.9333333333,0.6105591338906,2017,1,25.118864315095795,GG
9,973.9666666667,0.5783223245149,2017,1,25.118864315095795,GG
10,973.4333333333,0.5722699722631,2017,1,25.118864315095795,GG
11,976.7666666667,0.565778247961,2017,1,25.118864315095795,GG
12,982.1666666667,0.5019854064144,2017,1,25.118864315095795,GG
1,993.9666666667,0.4315704752004,2010,1,6.30957344480193,FF
2,994.9,0.4211813582605,2010,1,6.30957344480193,FF
3,1003.0,0.4834828846793,2010,1,6.30957344480193,FF
4,998.6666666667,0.5040053404539,2010,1,6.30957344480193,FF
5,995.8333333333,0.4708953974895,2010,1,6.30957344480193,FF
6,996.0666666667,0.4674385917944,2010,1,6.30957344480193,FF
7,990.7666666667,0.6580089492985,2010,1,6.30957344480193,FF
8,999.7,0.6835050515155,2010,1,6.30957344480193,FF
9,1001.2,0.6397989079771,2010,1,6.30957344480193,FF
10,1000.633333333,0.6026183417169,2010,1,6.30957344480193,FF
11,1001.8,0.5511745524722,2010,1,6.30957344480193,FF
12,1000.6,0.4723499233793,2010,1,6.30957344480193,FF
1,1010.266666667,0.3891711759271,2011,1,6.30957344480193,FF
2,1016.3,0.4108694939158,2011,1,6.30957344480193,FF
3,1024.966666667,0.4620638069531,2011,1,6.30957344480193,FF
4,1027.233333333,0.5079339325697,2011,1,6.30957344480193,FF
5,1022.9,0.4769120474468,2011,1,6.30957344480193,FF
6,1016.766666667,0.492377798905,2011,1,6.30957344480193,FF
7,1011.933333333,0.6348903089795,2011,1,6.30957344480193,FF
8,1008.933333333,0.6566010307916,2011,1,6.30957344480193,FF
9,1014.833333333,0.6314337329611,2011,1,6.30957344480193,FF
10,1018.966666667,0.5988419640813,2011,1,6.30957344480193,FF
11,1015.433333333,0.5569379246955,2011,1,6.30957344480193,FF
12,1014.233333333,0.4560751963716,2011,1,6.30957344480193,FF
1,1012.8,0.3832938388626,2012,1,6.30957344480193,FF
2,1005.6,0.3923362503315,2012,1,6.30957344480193,FF
3,1005.466666667,0.4871701365867,2012,1,6.30957344480193,FF
4,1010.566666667,0.4984002374905,2012,1,6.30957344480193,FF
5,1006.533333333,0.4683732944761,2012,1,6.30957344480193,FF
6,1000.533333333,0.4712486673774,2012,1,6.30957344480193,FF
7,999.2,0.6372431278356,2012,1,6.30957344480193,FF
8,994.8333333333,0.68011392193,2012,1,6.30957344480193,FF
9,997.1,0.6397218600608,2012,1,6.30957344480193,FF
10,998.5,0.6011350358872,2012,1,6.30957344480193,FF
11,999.6666666667,0.5536845615205,2012,1,6.30957344480193,FF
12,999.8,0.4547909581916,2012,1,6.30957344480193,FF
1,1002.866666667,0.4010503224091,2013,1,6.30957344480193,FF
2,1002.933333333,0.4048125498538,2013,1,6.30957344480193,FF
3,996.3,0.478570711633,2013,1,6.30957344480193,FF
4,991.1666666667,0.5036825290062,2013,1,6.30957344480193,FF
5,986.9333333333,0.4654147527695,2013,1,6.30957344480193,FF
6,984.9333333333,0.4728238797888,2013,1,6.30957344480193,FF
7,981.3666666667,0.647090791753,2013,1,6.30957344480193,FF
8,988.5333333333,0.6647558672781,2013,1,6.30957344480193,FF
9,984.9333333333,0.6335115743874,2013,1,6.30957344480193,FF
10,985.1,0.6006496802355,2013,1,6.30957344480193,FF
11,978.9666666667,0.5488099696959,2013,1,6.30957344480193,FF
12,975.4333333333,0.4717903154154,2013,1,6.30957344480193,FF
1,970.2,0.3739091596234,2014,1,6.30957344480193,FF
2,971.3666666667,0.3988195326173,2014,1,6.30957344480193,FF
3,970.4333333333,0.4849380002061,2014,1,6.30957344480193,FF
4,968.2666666667,0.4998278711099,2014,1,6.30957344480193,FF
5,959.0333333333,0.4473949463001,2014,1,6.30957344480193,FF
6,969.1666666667,0.4720206362855,2014,1,6.30957344480193,FF
7,973.7,0.6409914073465,2014,1,6.30957344480193,FF
8,960.3,0.7020028463327,2014,1,6.30957344480193,FF
9,956.8,0.6526616499443,2014,1,6.30957344480193,FF
10,957.9666666667,0.6030133268381,2014,1,6.30957344480193,FF
11,955.5,0.5423338566196,2014,1,6.30957344480193,FF
12,954.0666666667,0.4391377262246,2014,1,6.30957344480193,FF
1,960.0,0.3795138888889,2015,1,6.30957344480193,FF
2,969.2333333333,0.422911579599,2015,1,6.30957344480193,FF
3,979.1,0.4821775099581,2015,1,6.30957344480193,FF
4,981.2333333333,0.5176818289907,2015,1,6.30957344480193,FF
5,971.5,0.4666323554641,2015,1,6.30957344480193,FF
6,973.5,0.4919020715631,2015,1,6.30957344480193,FF
7,977.3333333333,0.6400409276944,2015,1,6.30957344480193,FF
8,975.2666666667,0.6774899172876,2015,1,6.30957344480193,FF
9,984.3,0.6440448372786,2015,1,6.30957344480193,FF
10,985.7,0.5977477934463,2015,1,6.30957344480193,FF
11,987.5,0.5467004219409,2015,1,6.30957344480193,FF
12,978.1666666667,0.4680865564832,2015,1,6.30957344480193,FF
1,978.6333333333,0.3997070744916,2016,1,6.30957344480193,FF
2,983.2333333333,0.4090246465742,2016,1,6.30957344480193,FF
3,982.9333333333,0.4626627780792,2016,1,6.30957344480193,FF
4,984.3,0.5019811033222,2016,1,6.30957344480193,FF
5,988.0666666667,0.4553673841171,2016,1,6.30957344480193,FF
6,990.2666666667,0.4790628786859,2016,1,6.30957344480193,FF
7,994.1333333333,0.6482698497854,2016,1,6.30957344480193,FF
8,993.3,0.6643175945502,2016,1,6.30957344480193,FF
9,990.3666666667,0.6341758944499,2016,1,6.30957344480193,FF
10,997.7666666667,0.5926569338189,2016,1,6.30957344480193,FF
11,1006.4,0.5386195018548,2016,1,6.30957344480193,FF
12,1010.333333333,0.4539755856153,2016,1,6.30957344480193,FF
1,999.5,0.3653493413373,2017,1,6.30957344480193,FF
2,998.9666666667,0.4019820481164,2017,1,6.30957344480193,FF
3,1003.366666667,0.4766951264078,2017,1,6.30957344480193,FF
4,1008.0,0.5125992063492,2017,1,6.30957344480193,FF
5,1016.066666667,0.4736237779673,2017,1,6.30957344480193,FF
6,1018.3,0.4805394611935,2017,1,6.30957344480193,FF
7,1014.866666667,0.6376207055114,2017,1,6.30957344480193,FF
8,1010.2,0.6714841945489,2017,1,6.30957344480193,FF
9,1006.433333333,0.6355115424105,2017,1,6.30957344480193,FF
10,1009.933333333,0.6157502145356,2017,1,6.30957344480193,FF
11,1013.433333333,0.5404071966582,2017,1,6.30957344480193,FF
12,1014.2,0.4525405902846,2017,1,6.30957344480193,FF
1,1012.033333333,0.1134020618557,2010,1,0.39810717055349715,GG
2,1018.633333333,0.07245001472561,2010,1,0.39810717055349715,GG
3,1027.033333333,0.05248125669404,2010,1,0.39810717055349715,GG
4,1026.166666667,0.03641383790807,2010,1,0.39810717055349715,GG
5,1037.166666667,0.02619315442713,2010,1,0.39810717055349715,GG
6,1035.466666667,0.02227659026526,2010,1,0.39810717055349715,GG
7,1026.6,0.02779401259822,2010,1,0.39810717055349715,GG
8,1024.133333333,0.0327105845593,2010,1,0.39810717055349715,GG
9,1019.6,0.05381195239963,2010,1,0.39810717055349715,GG
10,1021.566666667,0.06979475968284,2010,1,0.39810717055349715,GG
11,1025.066666667,0.06565426638918,2010,1,0.39810717055349715,GG
12,1023.9,0.05277208060683,2010,1,0.39810717055349715,GG
1,1027.4,0.036467458309,2011,1,0.39810717055349715,GG
2,1028.033333333,0.02308615155151,2011,1,0.39810717055349715,GG
3,1021.766666667,0.02133559521091,2011,1,0.39810717055349715,GG
4,1022.966666667,0.0152171787937,2011,1,0.39810717055349715,GG
5,1027.2,0.01246105919003,2011,1,0.39810717055349715,GG
6,1032.5,0.01026634382567,2011,1,0.39810717055349715,GG
7,1035.9,0.0159281783956,2011,1,0.39810717055349715,GG
8,1035.666666667,0.02046990666238,2011,1,0.39810717055349715,GG
9,1036.066666667,0.02795830384145,2011,1,0.39810717055349715,GG
10,1039.1,0.04253681070157,2011,1,0.39810717055349715,GG
11,1039.766666667,0.04116308146058,2011,1,0.39810717055349715,GG
12,1051.7,0.03305758929986,2011,1,0.39810717055349715,GG
1,1061.733333333,0.02659173678262,2012,1,0.39810717055349715,GG
2,1055.2,0.02432398281526,2012,1,0.39810717055349715,GG
3,1051.3,0.01715336567424,2012,1,0.39810717055349715,GG
4,1054.166666667,0.01593675889328,2012,1,0.39810717055349715,GG
5,1047.833333333,0.01135676793383,2012,1,0.39810717055349715,GG
6,1040.5,0.01198141918949,2012,1,0.39810717055349715,GG
7,1034.6,0.01627037824602,2012,1,0.39810717055349715,GG
8,1036.2,0.02451264234704,2012,1,0.39810717055349715,GG
9,1034.8,0.02857234892411,2012,1,0.39810717055349715,GG
10,1038.966666667,0.0432480990728,2012,1,0.39810717055349715,GG
11,1046.6,0.05041722402701,2012,1,0.39810717055349715,GG
12,1046.033333333,0.03766610369332,2012,1,0.39810717055349715,GG
1,1037.233333333,0.02731625799402,2013,1,0.39810717055349715,GG
2,1041.866666667,0.02181981059637,2013,1,0.39810717055349715,GG
3,1041.4,0.0180526214711,2013,1,0.39810717055349715,GG
4,1043.733333333,0.0148185998978,2013,1,0.39810717055349715,GG
5,1053.566666667,0.01173790616003,2013,1,0.39810717055349715,GG
6,1050.566666667,0.01510296030714,2013,1,0.39810717055349715,GG
7,1046.5,0.0218187609492,2013,1,0.39810717055349715,GG
8,1055.1,0.02255710359208,2013,1,0.39810717055349715,GG
9,1054.233333333,0.02889935814336,2013,1,0.39810717055349715,GG
10,1047.866666667,0.03426008398015,2013,1,0.39810717055349715,GG
11,1039.866666667,0.03449160148737,2013,1,0.39810717055349715,GG
12,1040.0,0.02891025641026,2013,1,0.39810717055349715,GG
1,1032.633333333,0.02140159462862,2014,1,0.39810717055349715,GG
2,1026.333333333,0.01214680090939,2014,1,0.39810717055349715,GG
3,1022.666666667,0.01199478487614,2014,1,0.39810717055349715,GG
4,1019.233333333,0.01049808679727,2014,1,0.39810717055349715,GG
5,1015.133333333,0.008274775070598,2014,1,0.39810717055349715,GG
6,1014.833333333,0.005583839710954,2014,1,0.39810717055349715,GG
7,1015.6,0.007909938295917,2014,1,0.39810717055349715,GG
8,1016.433333333,0.01200275473059,2014,1,0.39810717055349715,GG
9,1016.3,0.0232214897176,2014,1,0.39810717055349715,GG
10,1007.833333333,0.04438564577476,2014,1,0.39810717055349715,GG
11,1006.266666667,0.04303034318272,2014,1,0.39810717055349715,GG
12,999.9,0.03530353035304,2014,1,0.39810717055349715,GG
1,1002.3,0.02095181083508,2015,1,0.39810717055349715,GG
2,996.8333333333,0.01698712589868,2015,1,0.39810717055349715,GG
3,1002.9,0.0184797420813,2015,1,0.39810717055349715,GG
4,1004.066666667,0.02201049067127,2015,1,0.39810717055349715,GG
5,999.6333333333,0.0151722298176,2015,1,0.39810717055349715,GG
6,1000.233333333,0.01036424834205,2015,1,0.39810717055349715,GG
7,985.2666666667,0.01678056702077,2015,1,0.39810717055349715,GG
8,977.1666666667,0.02080845983285,2015,1,0.39810717055349715,GG
9,983.4,0.04203104874246,2015,1,0.39810717055349715,GG
10,982.3333333333,0.0497794367153,2015,1,0.39810717055349715,GG
11,990.2333333333,0.05439795334433,2015,1,0.39810717055349715,GG
12,998.1,0.0381391310156,2015,1,0.39810717055349715,GG
1,997.2666666667,0.0289123604519,2016,1,0.39810717055349715,GG
2,988.7333333333,0.03266806014429,2016,1,0.39810717055349715,GG
3,976.6,0.02713495801761,2016,1,0.39810717055349715,GG
4,967.1,0.02085272119395,2016,1,0.39810717055349715,GG
5,961.9333333333,0.01881627278398,2016,1,0.39810717055349715,GG
6,959.0666666667,0.02356457667176,2016,1,0.39810717055349715,GG
7,957.5,0.03303742384682,2016,1,0.39810717055349715,GG
8,952.0,0.03963585434174,2016,1,0.39810717055349715,GG
9,942.1,0.0562572975268,2016,1,0.39810717055349715,GG
10,935.7666666667,0.08064688490721,2016,1,0.39810717055349715,GG
11,940.0666666667,0.07637756187504,2016,1,0.39810717055349715,GG
12,950.8,0.05924835226476,2016,1,0.39810717055349715,GG
1,955.2333333333,0.03440695118121,2017,1,0.39810717055349715,GG
2,951.4666666667,0.02827214125561,2017,1,0.39810717055349715,GG
3,949.1333333333,0.03174826157196,2017,1,0.39810717055349715,GG
4,954.2,0.03479354433033,2017,1,0.39810717055349715,GG
5,952.2,0.01659315269901,2017,1,0.39810717055349715,GG
6,953.5666666667,0.01587024154927,2017,1,0.39810717055349715,GG
7,958.3666666667,0.03276407777121,2017,1,0.39810717055349715,GG
8,953.2,0.03353615890334,2017,1,0.39810717055349715,GG
9,948.4,0.05356389708984,2017,1,0.39810717055349715,GG
10,947.8333333333,0.0717074028486,2017,1,0.39810717055349715,GG
11,947.4333333333,0.06927488301727,2017,1,0.39810717055349715,GG
12,946.6333333333,0.06031902531779,2017,1,0.39810717055349715,GG
1,1046.633333333,0.5985222459314,2010,1,25.118864315095795,FF
2,1049.766666667,0.6262661543835,2010,1,25.118864315095795,FF
3,1053.466666667,0.658935577775,2010,1,25.118864315095795,FF
4,1055.533333333,0.6476031074338,2010,1,25.118864315095795,FF
5,1053.866666667,0.5902391194332,2010,1,25.118864315095795,FF
6,1047.066666667,0.6107220170635,2010,1,25.118864315095795,FF
7,1045.133333333,0.6749378069784,2010,1,25.118864315095795,FF
8,1049.766666667,0.6728796875496,2010,1,25.118864315095795,FF
9,1055.833333333,0.6411681136543,2010,1,25.118864315095795,FF
10,1060.333333333,0.6207167557372,2010,1,25.118864315095795,FF
11,1057.7,0.6120513062935,2010,1,25.118864315095795,FF
12,1053.566666667,0.5836365362103,2010,1,25.118864315095795,FF
1,1058.5,0.5752479924421,2011,1,25.118864315095795,FF
2,1056.6,0.6143920752098,2011,1,25.118864315095795,FF
3,1059.766666667,0.6581637467367,2011,1,25.118864315095795,FF
4,1065.9,0.6425243143509,2011,1,25.118864315095795,FF
5,1058.333333333,0.584094488189,2011,1,25.118864315095795,FF
6,1054.433333333,0.587961938482,2011,1,25.118864315095795,FF
7,1055.633333333,0.6797183365436,2011,1,25.118864315095795,FF
8,1052.933333333,0.672280612891,2011,1,25.118864315095795,FF
9,1056.733333333,0.6240615734023,2011,1,25.118864315095795,FF
10,1055.833333333,0.6070086819258,2011,1,25.118864315095795,FF
11,1054.066666667,0.6173550060085,2011,1,25.118864315095795,FF
12,1054.0,0.5842188488299,2011,1,25.118864315095795,FF
1,1052.866666667,0.5799721395555,2012,1,25.118864315095795,FF
2,1048.266666667,0.6159692190282,2012,1,25.118864315095795,FF
3,1046.633333333,0.652918882767,2012,1,25.118864315095795,FF
4,1043.633333333,0.6197898367881,2012,1,25.118864315095795,FF
5,1034.866666667,0.5869999355795,2012,1,25.118864315095795,FF
6,1029.9,0.6185713823349,2012,1,25.118864315095795,FF
7,1033.133333333,0.6821642898626,2012,1,25.118864315095795,FF
8,1027.833333333,0.6638884384628,2012,1,25.118864315095795,FF
9,1022.4,0.6313249869588,2012,1,25.118864315095795,FF
10,1026.733333333,0.6081423284202,2012,1,25.118864315095795,FF
11,1028.333333333,0.5908589951378,2012,1,25.118864315095795,FF
12,1033.3,0.567598954805,2012,1,25.118864315095795,FF
1,1028.9,0.5749829915444,2013,1,25.118864315095795,FF
2,1023.7,0.6339096740582,2013,1,25.118864315095795,FF
3,1021.866666667,0.6578157620042,2013,1,25.118864315095795,FF
4,1018.666666667,0.6182264397906,2013,1,25.118864315095795,FF
5,1022.066666667,0.5749788011219,2013,1,25.118864315095795,FF
6,1020.2,0.589132849768,2013,1,25.118864315095795,FF
7,1018.933333333,0.6864040827009,2013,1,25.118864315095795,FF
8,1024.166666667,0.6639544344996,2013,1,25.118864315095795,FF
9,1026.9,0.6162235855487,2013,1,25.118864315095795,FF
10,1026.9,0.6122634466193,2013,1,25.118864315095795,FF
11,1029.566666667,0.6173471039596,2013,1,25.118864315095795,FF
12,1017.233333333,0.5848871121015,2013,1,25.118864315095795,FF
1,1004.366666667,0.5539809498523,2014,1,25.118864315095795,FF
2,993.1666666667,0.6077529786877,2014,1,25.118864315095795,FF
3,997.1666666667,0.6445261574461,2014,1,25.118864315095795,FF
4,1002.966666667,0.6144438166772,2014,1,25.118864315095795,FF
5,1009.866666667,0.5769408502773,2014,1,25.118864315095795,FF
6,1011.266666667,0.6103896103896,2014,1,25.118864315095795,FF
7,1012.6,0.6793403120679,2014,1,25.118864315095795,FF
8,1015.033333333,0.6544941052839,2014,1,25.118864315095795,FF
9,1008.133333333,0.6322907022881,2014,1,25.118864315095795,FF
10,1007.566666667,0.6152115658186,2014,1,25.118864315095795,FF
11,1014.033333333,0.610433582065,2014,1,25.118864315095795,FF
12,1014.833333333,0.5875513220562,2014,1,25.118864315095795,FF
1,1011.733333333,0.5740313653137,2015,1,25.118864315095795,FF
2,1012.266666667,0.599216280295,2015,1,25.118864315095795,FF
3,1018.4,0.6390089028542,2015,1,25.118864315095795,FF
4,1022.066666667,0.6397169134434,2015,1,25.118864315095795,FF
5,1011.4,0.5777140597192,2015,1,25.118864315095795,FF
6,1005.033333333,0.6155351397964,2015,1,25.118864315095795,FF
7,1004.033333333,0.6957272334916,2015,1,25.118864315095795,FF
8,1010.1,0.6571296571297,2015,1,25.118864315095795,FF
9,1008.833333333,0.610441103585,2015,1,25.118864315095795,FF
10,998.0,0.6198396793587,2015,1,25.118864315095795,FF
11,1002.366666667,0.6244887100529,2015,1,25.118864315095795,FF
12,1003.166666667,0.5950490114637,2015,1,25.118864315095795,FF
1,999.2666666667,0.5583427847088,2016,1,25.118864315095795,FF
2,1004.466666667,0.6102409238734,2016,1,25.118864315095795,FF
3,1005.333333333,0.6458222811671,2016,1,25.118864315095795,FF
4,997.2,0.6401591121808,2016,1,25.118864315095795,FF
5,1005.9,0.5837558405408,2016,1,25.118864315095795,FF
6,1010.433333333,0.6315772110975,2016,1,25.118864315095795,FF
7,1007.966666667,0.6871920367737,2016,1,25.118864315095795,FF
8,1007.666666667,0.6631822692689,2016,1,25.118864315095795,FF
9,1012.566666667,0.6208644698291,2016,1,25.118864315095795,FF
10,1017.066666667,0.6113660199266,2016,1,25.118864315095795,FF
11,1017.633333333,0.6162337449638,2016,1,25.118864315095795,FF
12,1021.666666667,0.5920717781403,2016,1,25.118864315095795,FF
1,1018.233333333,0.5649654630569,2017,1,25.118864315095795,FF
2,1014.166666667,0.6248151191454,2017,1,25.118864315095795,FF
3,1004.633333333,0.6478980722652,2017,1,25.118864315095795,FF
4,999.8,0.6238914449557,2017,1,25.118864315095795,FF
5,1005.2,0.5857209178936,2017,1,25.118864315095795,FF
6,1004.966666667,0.6161066702047,2017,1,25.118864315095795,FF
7,1001.366666667,0.6876269098898,2017,1,25.118864315095795,FF
8,1004.033333333,0.6417781614156,2017,1,25.118864315095795,FF
9,1001.033333333,0.62818420965,2017,1,25.118864315095795,FF
10,993.2333333333,0.6286538913313,2017,1,25.118864315095795,FF
11,991.6,0.6202769934113,2017,1,25.118864315095795,FF
12,996.1333333333,0.578336233436,2017,1,25.118864315095795,FF
1,993.4666666667,0.4076634008858,2010,1,6.30957344480193,GG
2,993.8666666667,0.3732224309096,2010,1,6.30957344480193,GG
3,1000.533333333,0.3871601812367,2010,1,6.30957344480193,GG
4,1000.933333333,0.4138803783136,2010,1,6.30957344480193,GG
5,1006.2,0.3725236864772,2010,1,6.30957344480193,GG
6,1010.866666667,0.367506430126,2010,1,6.30957344480193,GG
7,1009.666666667,0.5514361175305,2010,1,6.30957344480193,GG
8,1014.333333333,0.5819585934933,2010,1,6.30957344480193,GG
9,1013.566666667,0.5882527049693,2010,1,6.30957344480193,GG
10,1016.3,0.5465249762209,2010,1,6.30957344480193,GG
11,1016.433333333,0.4901452792444,2010,1,6.30957344480193,GG
12,1024.933333333,0.4008390789645,2010,1,6.30957344480193,GG
1,1030.266666667,0.3292351494759,2011,1,6.30957344480193,GG
2,1029.933333333,0.3279500291281,2011,1,6.30957344480193,GG
3,1029.866666667,0.375323666494,2011,1,6.30957344480193,GG
4,1034.233333333,0.3942695072034,2011,1,6.30957344480193,GG
5,1040.533333333,0.3536327524346,2011,1,6.30957344480193,GG
6,1042.4,0.4004540803274,2011,1,6.30957344480193,GG
7,1035.2,0.5566074188563,2011,1,6.30957344480193,GG
8,1036.066666667,0.5878643587929,2011,1,6.30957344480193,GG
9,1051.133333333,0.5833069068307,2011,1,6.30957344480193,GG
10,1060.666666667,0.5504714016342,2011,1,6.30957344480193,GG
11,1055.266666667,0.4957040874345,2011,1,6.30957344480193,GG
12,1052.133333333,0.4012482575086,2011,1,6.30957344480193,GG
1,1051.266666667,0.336292726235,2012,1,6.30957344480193,GG
2,1052.466666667,0.3232723126623,2012,1,6.30957344480193,GG
3,1049.366666667,0.3715574473492,2012,1,6.30957344480193,GG
4,1042.0,0.4107165706974,2012,1,6.30957344480193,GG
5,1052.833333333,0.3660914991293,2012,1,6.30957344480193,GG
6,1057.8,0.387848994769,2012,1,6.30957344480193,GG
7,1052.833333333,0.5492480607883,2012,1,6.30957344480193,GG
8,1057.166666667,0.5920857638341,2012,1,6.30957344480193,GG
9,1061.8,0.5812456834307,2012,1,6.30957344480193,GG
10,1062.2,0.5263917655181,2012,1,6.30957344480193,GG
11,1064.433333333,0.4774058184323,2012,1,6.30957344480193,GG
12,1059.8,0.4218091463798,2012,1,6.30957344480193,GG
1,1067.933333333,0.3402209875773,2013,1,6.30957344480193,GG
2,1067.166666667,0.3445884741527,2013,1,6.30957344480193,GG
3,1073.333333333,0.3925776397516,2013,1,6.30957344480193,GG
4,1071.333333333,0.4050404480398,2013,1,6.30957344480193,GG
5,1069.0,0.3846273776115,2013,1,6.30957344480193,GG
6,1068.566666667,0.4042174876002,2013,1,6.30957344480193,GG
7,1064.666666667,0.5540075140889,2013,1,6.30957344480193,GG
8,1065.133333333,0.615290730425,2013,1,6.30957344480193,GG
9,1067.6,0.5990071187711,2013,1,6.30957344480193,GG
10,1069.133333333,0.5573985159319,2013,1,6.30957344480193,GG
11,1061.033333333,0.490088278722,2013,1,6.30957344480193,GG
12,1060.4,0.4115113793537,2013,1,6.30957344480193,GG
1,1057.333333333,0.3209331651955,2014,1,6.30957344480193,GG
2,1054.866666667,0.3227264109208,2014,1,6.30957344480193,GG
3,1049.3,0.3935639632771,2014,1,6.30957344480193,GG
4,1041.0,0.4211015049632,2014,1,6.30957344480193,GG
5,1034.2,0.3838071295043,2014,1,6.30957344480193,GG
6,1031.666666667,0.4123747980614,2014,1,6.30957344480193,GG
7,1030.733333333,0.5531660306578,2014,1,6.30957344480193,GG
8,1028.266666667,0.6203643672199,2014,1,6.30957344480193,GG
9,1023.2,0.5851250977326,2014,1,6.30957344480193,GG
10,1018.7,0.5359772258761,2014,1,6.30957344480193,GG
11,1016.066666667,0.4698182533954,2014,1,6.30957344480193,GG
12,1011.833333333,0.397496293856,2014,1,6.30957344480193,GG
1,1014.7,0.3187148911008,2015,1,6.30957344480193,GG
2,1007.2,0.3382314005825,2015,1,6.30957344480193,GG
3,1003.366666667,0.3938075147005,2015,1,6.30957344480193,GG
4,1001.633333333,0.4089653565842,2015,1,6.30957344480193,GG
5,992.8666666667,0.3736319076076,2015,1,6.30957344480193,GG
6,987.9,0.4054054054054,2015,1,6.30957344480193,GG
7,985.6,0.5682832792208,2015,1,6.30957344480193,GG
8,983.5666666667,0.6108381062121,2015,1,6.30957344480193,GG
9,980.5666666667,0.5847979059727,2015,1,6.30957344480193,GG
10,976.0666666667,0.551874871935,2015,1,6.30957344480193,GG
11,978.8,0.4885233619398,2015,1,6.30957344480193,GG
12,983.5333333333,0.4038500643937,2015,1,6.30957344480193,GG
1,988.6,0.3269944028593,2016,1,6.30957344480193,GG
2,980.5,0.3366649668536,2016,1,6.30957344480193,GG
3,978.6666666667,0.3635217983651,2016,1,6.30957344480193,GG
4,978.9,0.3937753260462,2016,1,6.30957344480193,GG
5,974.9666666667,0.3584737939759,2016,1,6.30957344480193,GG
6,968.6666666667,0.3807295251204,2016,1,6.30957344480193,GG
7,970.6,0.5488014286696,2016,1,6.30957344480193,GG
8,975.8333333333,0.6094278394535,2016,1,6.30957344480193,GG
9,981.1666666667,0.5778155257347,2016,1,6.30957344480193,GG
10,977.5,0.5514066496164,2016,1,6.30957344480193,GG
11,976.0666666667,0.4885253739499,2016,1,6.30957344480193,GG
12,975.4,0.4091312965621,2016,1,6.30957344480193,GG
1,979.8333333333,0.3152917162783,2017,1,6.30957344480193,GG
2,978.0666666667,0.320189489469,2017,1,6.30957344480193,GG
3,976.7666666667,0.3971948264683,2017,1,6.30957344480193,GG
4,975.2333333333,0.398195303688,2017,1,6.30957344480193,GG
5,971.1333333333,0.3749914189607,2017,1,6.30957344480193,GG
6,975.3333333333,0.3814422419686,2017,1,6.30957344480193,GG
7,980.4333333333,0.5426512086492,2017,1,6.30957344480193,GG
